Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,age,TotalMnt,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,index,cluster
36732.0,1,1,71,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,3,11,0,62,47,False,False,False,False,True,False,False,False,True,False,False,False,False,1647,2
69084.0,1,0,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,3,11,0,51,1586,False,False,False,False,True,False,False,False,True,False,False,False,False,1648,1
77766.0,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1,54,1529,False,False,False,False,True,False,False,False,True,False,False,False,False,1649,0
37929.0,0,0,49,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,0,3,11,1,36,265,False,False,False,False,True,False,False,False,False,True,False,False,False,1650,1
86610.0,0,0,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,3,11,0,70,1603,False,False,True,False,False,False,False,False,False,False,True,False,False,1651,0
80141.0,0,0,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,0,3,11,1,35,2091,False,False,False,True,False,False,False,False,True,False,False,False,False,1652,0
72635.0,0,0,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,3,11,0,66,981,True,False,False,False,False,False,False,False,True,False,False,False,False,1653,0
69016.0,0,1,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,3,11,0,51,1533,False,False,True,False,False,False,False,False,True,False,False,False,False,1654,0
20193.0,0,0,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,3,11,0,30,82,True,False,False,False,False,False,False,False,False,False,True,False,False,1655,2
27573.0,1,0,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,3,11,0,46,244,False,False,True,False,False,False,False,False,True,False,False,False,False,1656,2
15862.0,1,0,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,3,11,0,42,36,False,True,False,False,False,False,False,False,False,True,False,False,False,1657,2
49544.0,1,0,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,3,11,0,45,404,False,False,False,False,True,False,False,False,True,False,False,False,False,1658,2
33228.0,1,0,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,3,11,0,41,71,False,False,True,False,False,False,False,False,True,False,False,False,False,1659,2
70440.0,0,0,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,3,11,0,43,1572,False,False,True,False,False,False,False,False,False,False,True,False,False,1660,0
38232.0,1,1,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,3,11,0,50,122,False,False,True,False,False,False,False,False,False,False,True,False,False,1661,2
22554.0,1,1,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,3,11,0,66,41,False,False,False,False,True,False,False,False,True,False,False,False,False,1662,2
23536.0,1,0,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,3,11,0,38,10,False,False,False,False,True,False,False,False,True,False,False,False,False,1663,2
49413.0,0,1,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,3,11,0,69,304,False,False,True,False,False,False,False,False,True,False,False,False,False,1664,2
42231.0,1,1,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,3,11,0,52,37,False,False,True,False,False,False,False,False,True,False,False,False,False,1665,2
78789.0,0,0,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,3,11,1,41,1754,False,False,False,True,False,False,False,True,False,False,False,False,False,1666,0
56534.0,0,1,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,3,11,1,53,815,False,False,True,False,False,False,False,False,False,False,True,False,False,1667,1
58350.0,0,1,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,3,11,0,50,1001,False,False,True,False,False,False,False,False,False,True,False,False,False,1668,1
81217.0,0,0,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,3,11,0,32,1157,False,False,True,False,False,False,False,False,False,True,False,False,False,1669,0
49090.0,0,1,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,3,11,0,70,688,False,False,True,False,False,False,False,False,False,True,False,False,False,1670,1
61787.0,0,0,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,3,11,0,34,1319,False,False,False,True,False,False,False,True,False,False,False,False,False,1671,0
18169.0,1,0,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,36,21,False,False,False,False,True,False,False,False,True,False,False,False,False,1672,2
24336.0,1,0,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,3,11,0,40,31,True,False,False,False,False,False,False,False,False,True,False,False,False,1673,2
18222.0,0,0,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,3,11,0,31,67,False,False,True,False,False,False,False,False,True,False,False,False,False,1674,2
62335.0,0,1,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,3,11,0,69,708,False,False,True,False,False,False,False,True,False,False,False,False,False,1675,1
42033.0,1,1,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,3,11,0,50,25,True,False,False,False,False,False,False,False,False,False,True,False,False,1676,2
86580.0,0,0,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,3,11,0,38,746,False,False,False,False,True,False,False,False,True,False,False,False,False,1677,1
41437.0,1,1,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,64,32,False,False,False,False,True,False,False,True,False,False,False,False,False,1678,2
73705.0,0,2,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,3,11,0,70,1695,False,False,False,True,False,False,False,False,False,False,False,True,False,1679,0
61064.0,0,1,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,3,11,0,45,1080,False,False,True,False,False,False,False,False,True,False,False,False,False,1680,1
38452.0,1,1,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0,66,72,False,False,False,True,False,False,False,False,True,False,False,False,False,1681,2
18358.0,1,0,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,3,11,0,32,57,False,False,True,False,False,False,False,False,False,True,False,False,False,1682,2
55012.0,0,1,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,3,11,0,48,660,False,False,False,False,True,False,False,False,False,False,True,False,False,1683,1
9722.0,1,0,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,3,11,1,48,103,False,True,False,False,False,False,False,False,False,False,True,False,False,1684,2
38175.0,1,0,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,3,11,0,37,153,False,False,False,False,True,False,False,False,True,False,False,False,False,1685,2
58656.0,0,1,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,3,11,0,65,1220,False,False,False,True,False,False,False,False,False,False,True,False,False,1686,1
52117.0,0,1,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,3,11,0,56,279,False,False,True,False,False,False,False,False,False,False,True,False,False,1687,2
64813.0,1,0,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,3,11,0,43,745,False,False,True,False,False,False,False,False,True,False,False,False,False,1688,0
54222.0,0,1,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,3,11,0,48,264,False,False,False,False,True,False,False,False,True,False,False,False,False,1689,1
83512.0,0,0,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,3,11,1,35,2157,False,False,True,False,False,False,False,False,True,False,False,False,False,1690,0
77520.0,0,1,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,3,11,1,62,1526,False,False,False,True,False,False,False,False,True,False,False,False,False,1691,0
41154.0,0,1,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,3,11,0,43,69,False,False,True,False,False,False,False,False,False,False,True,False,False,1692,2
80398.0,0,0,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,3,11,0,55,1597,False,False,True,False,False,False,False,False,True,False,False,False,False,1693,0
18746.0,1,0,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,3,11,0,29,64,False,True,False,False,False,False,False,False,False,True,False,False,False,1694,2
35196.0,1,0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,3,11,0,37,497,False,False,True,False,False,False,False,False,False,False,True,False,False,1695,2
60230.0,0,1,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,3,11,0,65,1067,False,False,True,False,False,False,False,False,False,True,False,False,False,1696,1
22108.0,1,1,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,3,11,0,44,31,False,False,True,False,False,False,False,False,True,False,False,False,False,1697,2
44392.0,1,1,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,3,11,0,47,211,False,False,True,False,False,False,False,False,False,False,True,False,False,1698,2
55424.0,0,1,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,3,11,1,45,877,False,False,False,False,True,False,False,False,True,False,False,False,False,1699,1
17688.0,1,0,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,3,11,0,42,11,False,False,True,False,False,False,False,False,True,False,False,False,False,1700,2
92491.0,0,0,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,3,11,1,38,2034,False,False,False,False,True,False,False,False,True,False,False,False,False,1701,0
90273.0,0,0,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,3,11,1,30,1991,False,False,True,False,False,False,False,False,False,True,False,False,False,1702,0
82571.0,0,0,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,3,11,0,59,1686,False,False,False,False,True,False,False,False,False,False,False,True,False,1703,0
38513.0,1,0,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,3,11,1,39,324,False,False,False,False,True,False,False,False,False,True,False,False,False,1704,2
16653.0,1,0,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,3,11,1,42,69,False,False,False,True,False,False,False,False,False,True,False,False,False,1705,2
42586.0,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,66,252,False,False,True,False,False,False,False,False,False,False,True,False,False,1706,2
23529.0,0,1,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,56,54,False,True,False,False,False,False,False,False,False,True,False,False,False,1707,2
74881.0,1,1,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,3,11,0,60,964,False,False,False,True,False,False,False,False,False,False,True,False,False,1708,1
71107.0,0,1,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,3,11,0,70,1327,False,False,True,False,False,False,False,False,True,False,False,False,False,1709,0
46910.0,1,1,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,57,68,False,False,False,False,True,False,False,False,False,False,True,False,False,1710,2
18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,62,60,False,False,True,False,False,False,False,False,True,False,False,False,False,1711,2
37244.0,1,1,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,3,11,0,66,55,False,False,True,False,False,False,False,True,False,False,False,False,False,1712,2
82427.0,0,0,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,3,11,0,55,1456,False,False,True,False,False,False,False,False,False,False,True,False,False,1713,0
75342.0,0,1,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,3,11,0,63,563,True,False,False,False,False,False,False,False,False,True,False,False,False,1714,1
70044.0,0,1,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,3,11,0,67,1504,False,False,True,False,False,False,False,True,False,False,False,False,False,1715,1
79146.0,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,54,564,False,False,True,False,False,False,False,False,False,True,False,False,False,1716,1
77437.0,0,0,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,3,11,0,58,1125,False,False,True,False,False,False,False,False,True,False,False,False,False,1717,0
54984.0,0,1,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,3,11,0,62,358,False,False,True,False,False,False,False,False,True,False,False,False,False,1718,1
42403.0,1,0,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,50,42,False,False,False,False,True,False,False,False,True,False,False,False,False,1719,2
55761.0,0,1,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,3,11,0,57,184,False,False,True,False,False,False,False,False,False,False,True,False,False,1720,2
37292.0,1,0,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,3,11,0,38,460,False,False,True,False,False,False,False,False,False,False,True,False,False,1721,2
45576.0,0,0,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,3,11,1,76,145,False,False,False,False,True,False,False,False,False,True,False,False,False,1722,2
70321.0,0,0,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,3,11,1,74,1376,False,False,True,False,False,False,False,False,False,False,True,False,False,1723,0
58086.0,0,1,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,3,11,0,52,792,False,False,False,False,True,False,False,True,False,False,False,False,False,1724,1
81795.0,0,0,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,3,11,0,69,1382,False,False,True,False,False,False,False,False,True,False,False,False,False,1725,0
28389.0,0,0,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,3,11,0,74,28,False,True,False,False,False,False,False,False,False,False,True,False,False,1726,2
66835.0,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,75,1033,False,False,False,True,False,False,False,False,True,False,False,False,False,1727,1
69901.0,0,1,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,3,11,0,52,882,False,False,True,False,False,False,False,True,False,False,False,False,False,1728,1
80360.0,0,0,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,3,11,0,72,2231,False,False,False,False,True,False,False,False,True,False,False,False,False,1729,0
63342.0,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,1,60,1101,False,False,False,False,True,False,False,False,False,False,True,False,False,1730,1
44989.0,0,1,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,3,11,0,47,369,False,False,True,False,False,False,False,False,True,False,False,False,False,1731,2
31859.0,1,0,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,41,48,True,False,False,False,False,False,False,False,False,True,False,False,False,1732,2
51569.0,0,1,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,3,11,1,72,467,False,False,False,False,True,False,False,False,False,False,False,True,False,1733,1
30372.0,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,3,11,0,50,44,False,False,True,False,False,False,False,False,False,False,False,True,False,1734,2
16014.0,1,1,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,3,11,0,42,38,False,True,False,False,False,False,False,False,False,True,False,False,False,1735,2
41120.0,1,1,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,3,11,0,53,81,False,False,True,False,False,False,False,False,True,False,False,False,False,1736,2
39763.0,1,0,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,3,11,1,50,167,False,False,False,True,False,False,False,False,False,True,False,False,False,1737,2
38725.0,1,1,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,3,11,0,66,45,False,False,False,False,True,False,False,False,True,False,False,False,False,1738,2
77981.0,1,0,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,3,11,0,49,664,False,False,True,False,False,False,False,False,True,False,False,False,False,1739,0
62905.0,0,1,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,3,11,0,57,622,True,False,False,False,False,False,False,False,True,False,False,False,False,1740,1
13533.0,1,0,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,42,48,True,False,False,False,False,False,False,True,False,False,False,False,False,1741,2
59481.0,0,1,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,3,11,0,46,461,False,False,True,False,False,False,False,False,False,False,True,False,False,1742,1
72117.0,0,1,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,3,11,0,44,1073,False,False,True,False,False,False,False,False,True,False,False,False,False,1743,1
21955.0,1,0,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,3,11,0,35,55,True,False,False,False,False,False,False,False,True,False,False,False,False,1744,2
67131.0,0,1,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,3,11,0,65,976,False,False,True,False,False,False,False,False,True,False,False,False,False,1745,1
36802.0,1,0,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0,41,20,False,False,False,False,True,False,False,False,False,True,False,False,False,1746,2
71853.0,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,39,1149,False,False,True,False,False,False,False,False,False,False,True,False,False,1747,0
28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,60,43,False,True,False,False,False,False,False,False,True,False,False,False,False,1748,2
47808.0,0,1,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,3,11,0,46,224,False,False,False,True,False,False,False,False,True,False,False,False,False,1749,2
25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,47,101,False,False,False,False,True,False,False,True,False,False,False,False,False,1750,2
51012.0,0,0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,3,11,0,75,209,False,False,False,False,True,False,False,False,True,False,False,False,False,1751,2
70596.0,0,0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,3,11,0,36,968,False,False,True,False,False,False,False,False,False,True,False,False,False,1752,0
85431.0,0,0,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,3,11,0,69,1165,False,False,False,False,True,False,False,False,False,False,True,False,False,1753,0
42664.0,0,1,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,54,24,False,False,True,False,False,False,False,False,True,False,False,False,False,1754,2
42586.0,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,66,252,False,False,True,False,False,False,False,False,False,False,True,False,False,1755,2
29760.0,1,0,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,3,11,0,36,165,False,False,True,False,False,False,False,False,False,True,False,False,False,1756,2
28973.0,0,0,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,3,11,0,44,269,False,False,False,False,True,False,False,False,True,False,False,False,False,1757,2
39435.0,1,0,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,3,11,0,48,102,False,False,False,False,True,False,False,False,False,False,True,False,False,1758,2
65370.0,0,0,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,3,11,0,37,461,True,False,False,False,False,False,False,False,True,False,False,False,False,1759,0
20194.0,1,0,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,42,47,False,True,False,False,False,False,False,False,False,True,False,False,False,1760,2
42473.0,1,1,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,3,11,0,45,144,False,False,False,False,True,False,False,False,False,True,False,False,False,1761,2
64590.0,0,0,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,3,11,0,53,1338,False,False,True,False,False,False,False,False,True,False,False,False,False,1762,0
71232.0,0,1,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,3,11,0,62,917,False,False,True,False,False,False,False,False,False,False,True,False,False,1763,1
34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,50,318,False,False,True,False,False,False,False,False,False,False,True,False,False,1764,2
46904.0,1,1,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,3,11,0,54,253,False,False,True,False,False,False,False,False,False,True,False,False,False,1765,2
49094.0,0,1,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,3,11,0,48,502,False,False,True,False,False,False,False,False,True,False,False,False,False,1766,1
36075.0,1,0,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,3,11,0,38,119,False,False,True,False,False,False,False,False,False,False,True,False,False,1767,2
60839.0,1,1,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,3,11,0,42,1250,True,False,False,False,False,False,False,False,False,False,True,False,False,1768,1
77298.0,0,1,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,42,969,False,False,True,False,False,False,False,False,False,False,True,False,False,1769,0
34026.0,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,71,76,False,False,True,False,False,False,False,False,False,False,True,False,False,1770,2
48918.0,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,58,62,False,False,False,False,True,False,False,False,False,True,False,False,False,1771,2
82122.0,0,0,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,3,11,0,59,1382,True,False,False,False,False,False,False,False,False,False,True,False,False,1772,0
37697.0,1,0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,45,84,False,False,True,False,False,False,False,False,False,True,False,False,False,1773,2
34074.0,1,1,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,3,11,0,69,255,False,False,True,False,False,False,False,False,False,False,True,False,False,1774,2
28520.0,1,1,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,61,43,False,False,False,True,False,False,False,False,True,False,False,False,False,1775,2
62535.0,0,1,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,3,11,0,66,398,False,False,True,False,False,False,False,False,False,True,False,False,False,1776,1
36273.0,1,0,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,3,11,0,44,76,False,False,False,True,False,False,False,False,False,True,False,False,False,1777,2
63404.0,0,2,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,3,11,0,57,902,False,False,True,False,False,False,False,False,False,False,True,False,False,1778,1
75774.0,1,0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,3,11,0,40,823,True,False,False,False,False,False,False,False,False,False,True,False,False,1779,0
78416.0,0,1,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,3,11,0,45,1179,False,False,True,False,False,False,False,False,False,False,True,False,False,1780,0
75702.0,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,3,11,0,47,1921,False,False,True,False,False,False,False,False,False,False,True,False,False,1781,0
59385.0,1,1,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,3,11,0,70,185,False,False,False,True,False,False,False,False,False,False,True,False,False,1782,2
37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,55,433,False,False,True,False,False,False,False,False,False,True,False,False,False,1783,1
44689.0,1,1,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,3,11,0,70,34,False,False,True,False,False,False,False,False,True,False,False,False,False,1784,2
53977.0,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,63,907,False,False,True,False,False,False,False,False,False,False,True,False,False,1785,1
7144.0,0,2,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,3,11,0,55,416,False,False,False,False,True,False,False,False,False,True,False,False,False,1786,1
18701.0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,57,44,False,False,True,False,False,False,False,False,False,True,False,False,False,1787,2
90369.0,0,0,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,3,11,1,65,1588,False,False,True,False,False,False,False,False,True,False,False,False,False,1788,0
63159.0,0,0,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,3,11,0,47,1797,False,False,False,False,True,False,False,False,False,True,False,False,False,1789,0
37758.0,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,55,40,False,False,True,False,False,False,False,False,False,False,True,False,False,1790,2
46757.0,0,1,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,3,11,0,58,1143,False,False,False,False,True,False,False,False,False,True,False,False,False,1791,1
79734.0,0,0,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,3,11,0,52,914,False,False,False,True,False,False,False,False,True,False,False,False,False,1792,0
63207.0,0,0,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,3,11,0,29,1502,False,False,True,False,False,False,False,False,False,False,True,False,False,1793,0
72071.0,0,1,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,3,11,0,67,1338,False,False,True,False,False,False,False,True,False,False,False,False,False,1794,0
21840.0,1,0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,3,11,0,38,27,False,False,False,False,True,False,False,False,False,False,True,False,False,1795,2
58582.0,0,1,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,3,11,0,39,763,True,False,False,False,False,False,False,False,False,False,True,False,False,1796,1
72282.0,0,0,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,3,11,1,70,1331,False,False,True,False,False,False,False,False,False,True,False,False,False,1797,0
50387.0,0,2,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,3,11,0,65,525,False,False,True,False,False,False,False,False,True,False,False,False,False,1798,1
32583.0,1,1,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,60,9,False,False,False,False,True,False,False,False,False,False,True,False,False,1799,2
62568.0,0,1,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,3,11,0,59,953,False,False,True,False,False,False,False,False,False,False,True,False,False,1800,1
44635.0,1,1,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,50,68,False,False,False,True,False,False,False,True,False,False,False,False,False,1801,2
33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,50,131,False,False,False,True,False,False,False,False,False,True,False,False,False,1802,2
63967.0,0,1,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,3,11,0,53,882,False,False,True,False,False,False,False,False,True,False,False,False,False,1803,1
52513.0,0,0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,3,11,0,43,1149,True,False,False,False,False,False,False,False,False,False,True,False,False,1804,0
